313	15	2019	13.29	0.24	28.16	0	0	247.91
313	16	2019	13.19	0.29	23.99	0	0	160.83
313	17	2019	12.88	0.02	23.58	0	0	48.76
313	18	2019	10.52	0.08	26	0	0	7.76
313	19	2019	10.06	0.57	20.15	0	0	4.17
313	20	2019	9.5	0.17	25.92	0	0	2.55
313	21	2019	9.08	0.07	42.96	0	0	1.94
313	22	2019	8.68	0	50.58	0	0	1.65
313	23	2019	6.68	0.15	53.84	0	0	1.53
314	0	2019	7.01	0.28	57.83	0	0	1.44
314	1	2019	6.55	0.02	60.33	0	0	1.3
314	2	2019	5.84	0.52	69.56	0	0	1.39
314	3	2019	4.54	0.27	73.12	0	0	1.28
314	4	2019	4.92	0.45	75.77	0	0	1.34
314	5	2019	5.18	0.85	77.34	0	0	1.18
314	6	2019	2.63	0.35	79.6	0	0	1.3
314	7	2019	5.8	0.62	83.23	0	0	1.47
314	8	2019	8.63	0.18	78.31	0	0	77.6
314	9	2019	10.44	0.69	63.94	0	0	179.6
314	10	2019	11.81	1.43	47.1	0	0	262.14
314	11	2019	11.96	1.2	39.27	0	0	286.41
314	12	2019	13.62	1.49	37.87	0	0	342.32
314	13	2019	13.71	1.26	32.74	0	0	345
314	14	2019	14.69	0.99	31.13	0	0	233.22
314	15	2019	15.36	1.14	28.16	0	0	233.68
314	16	2019	15.09	1.12	23.99	0	0	153.63
314	17	2019	12.96	1.06	23.58	0	0	53.11
314	18	2019	8.96	0.56	26	0	0	8.44
314	19	2019	7.11	0.28	20.15	0	0	4.55
314	20	2019	6.97	0.2	25.92	0	0	2.9
314	21	2019	6	0.14	42.96	0	0	2.03
314	22	2019	5.02	0.42	50.58	0	0	1.66
314	23	2019	4.39	0.78	53.84	0	0	1.49
315	0	2019	4.11	0.28	57.83	0	0	1.43
315	1	2019	1.22	0.46	100	0	0	1.4
315	2	2019	0.97	0.45	100	0	0	1.4
315	3	2019	0.67	0.88	100	0	0	1.44
315	4	2019	-0.26	0.61	100	0	0	1.42
315	5	2019	0.38	1.69	100	0	0	1.41
315	6	2019	-0.04	0.26	100	0	0	1.4
315	7	2019	2.17	0.87	100	0	0	1.49
315	8	2019	5.23	0.52	100	0	0	51.98
315	9	2019	9.36	1.1	100	0	0	159.83
315	10	2019	11.77	2.14	83.58	0	0	246.95
315	11	2019	13.38	2.34	63.32	0	0	271.33
315	12	2019	15.46	2.06	54.33	0	0	328.01
315	13	2019	16.5	1.8	45.98	0	0	331.85
315	14	2019	17.23	1.63	42.94	0	0	290.8
315	15	2019	18.3	1.34	42.68	0	0	229.11
315	16	2019	17.98	1.42	42.48	0	0	141.24
315	17	2019	16.19	1.18	48.84	0	0	25.62
315	18	2019	11.37	0.67	64.85	0	0	4.41
315	19	2019	8.15	0.23	78.26	0	0	2.73
315	20	2019	6.28	0	95.23	0	0	1.88
315	21	2019	5.99	0.01	100	0	0	1.63
315	22	2019	4.2	0.21	100	0	0	1.45
315	23	2019	2.95	0.52	100	0	0	1.34
316	0	2019	3.08	0.63	60.33	0	0	1.34
316	1	2019	3.89	0	69.56	0	0	1.42
316	2	2019	3.3	0.95	73.12	0	0	1.26
316	3	2019	2.51	0.91	75.77	0	0	1.14
316	4	2019	2.78	0.24	77.34	0	0	1.23
316	5	2019	1.39	0.04	79.6	0	0	1.35
316	6	2019	0.49	0.67	83.23	0	0	1.4
316	7	2019	5.3	1.1	78.31	0	0	1.47
316	8	2019	10.18	0.82	63.94	0	0	38.59
